# version=PROB-62-v1.0.0
# fields=id|category|name|speeds|N|A|B|safeA|firstA|safeB|firstB|fullQ2A|fullQ3A|fullQ2B|fullQ3B|robH_A|robQ2A|robQ3A|robH_B|robQ2B|robQ3B|sliceBest|sliceDeficits|affineMargin|affineH|affinePairs|affineUnion|residual
000637|box_n3_H24|b000348|2,9,20|4|9|20|4|6|16|13|8|4|32|16|12,8,0,0|4|4|30,14,0,0|16|16|10|5,10,5|2|66|2|0|0
000638|box_n3_H24|b000349|2,9,21|4|9|21|8|6|16|13|16|8|32|16|15,7,0,0|8|8|33,17,0,0|16|16|9|9,6,9|7|84|9|2|0
000639|box_n3_H24|b000350|2,9,22|4|9|22|8|6|18|13|16|8|36|18|14,6,0,0|8|8|34,16,0,0|18|18|9|9,8,9|2|0|2|0|0
000640|box_n3_H24|b000351|2,9,23|4|9|23|8|7|18|13|16|8|36|18|15,7,0,0|8|8|35,17,0,0|18|18|9|9,8,9|2|0|3|1|0
000641|box_n3_H24|b000352|2,9,24|4|9|24|10|5|18|14|20|10|36|18|18,8,0,0|10|10|36,18,0,0|18|18|10|10,8,10|6|58|6|0|0
000642|box_n3_H24|b000353|2,10,11|4|10|11|10|5|10|6|20|10|20|10|16,6,0,0|10|10|16,6,0,0|10|10|8|6,8,6|2|0|2|0|1
000643|box_n3_H24|b000354|2,10,13|4|10|13|10|5|14|7|20|10|28|14|16,6,0,0|10|10|20,6,0,0|14|14|8|8,8,8|2|0|2|0|1
000644|box_n3_H24|b000355|2,10,15|4|10|15|12|6|12|9|24|12|24|12|20,8,0,0|12|12|20,8,0,0|12|12|12|6,12,6|10|24|10|0|1
000645|box_n3_H24|b000356|2,10,17|4|10|17|10|6|14|9|20|10|28|14|16,6,0,0|10|10|26,12,0,0|14|14|8|8,8,8|2|0|2|0|1
000646|box_n3_H24|b000357|2,10,19|4|10|19|10|5|16|10|20|10|32|16|16,6,0,0|10|10|28,12,0,0|16|16|10|8,10,8|2|0|2|0|1
000647|box_n3_H24|b000358|2,10,21|4|10|21|10|5|20|11|20|10|40|20|16,6,0,0|10|10|32,12,0,0|20|20|10|10,10,10|2|0|2|0|0
000648|box_n3_H24|b000359|2,10,23|4|10|23|10|6|22|13|20|10|44|22|16,6,0,0|10|10|34,12,0,0|22|22|12|10,12,10|2|0|2|0|0
000649|box_n3_H24|b000360|2,11,12|4|11|12|8|6|10|6|16|8|20|10|18,10,0,0|8|8|18,8,0,0|10|10|8|5,8,5|2|6|2|0|1
000650|box_n3_H24|b000361|2,11,13|4|11|13|6|9|8|7|12|6|16|8|17,11,0,0|6|6|21,13,0,0|8|8|7|7,0,7|2|0|3|1|1
000651|box_n3_H24|b000362|2,11,14|4|11|14|4|11|12|7|8|4|24|12|16,12,0,0|4|4|22,10,0,0|12|12|6|5,6,5|2|0|2|0|1
000652|box_n3_H24|b000363|2,11,15|4|11|15|8|7|12|9|16|8|24|12|17,9,0,0|8|8|23,11,0,0|12|12|7|7,6,7|2|0|3|1|1
000653|box_n3_H24|b000364|2,11,16|4|11|16|10|7|12|9|20|10|24|12|18,8,0,0|10|10|24,12,0,0|12|12|8|8,6,8|2|57|2|0|1
000654|box_n3_H24|b000365|2,11,17|4|11|17|10|6|16|9|20|10|32|16|17,7,0,0|10|10|27,11,0,0|16|16|10|8,10,8|2|0|3|1|1
000655|box_n3_H24|b000366|2,11,18|4|11|18|10|6|16|9|20|10|32|16|16,6,0,0|10|10|28,12,0,0|16|16|10|8,10,8|2|0|2|0|1
000656|box_n3_H24|b000367|2,11,19|4|11|19|10|6|14|10|20|10|28|14|17,7,0,0|10|10|29,15,0,0|14|14|8|8,8,8|2|0|3|1|1
000657|box_n3_H24|b000368|2,11,20|4|11|20|6|6|16|10|12|6|32|16|18,12,0,0|6|6|30,14,0,0|16|16|12|5,12,5|2|10|2|0|1
000658|box_n3_H24|b000369|2,11,21|4|11|21|8|7|16|11|16|8|32|16|17,9,0,0|8|8|33,17,0,0|16|16|9|9,6,9|2|0|3|1|1
000659|box_n3_H24|b000370|2,11,22|4|11|22|10|7|22|11|20|10|44|22|22,12,0,0|10|10|44,22,0,0|22|22|11|11,10,11|20|20|22|2|1
000660|box_n3_H24|b000371|2,11,23|4|11|23|8|7|18|13|16|8|36|18|17,9,0,0|8|8|35,17,0,0|18|18|9|9,8,9|2|0|3|1|0
000661|box_n3_H24|b000372|2,11,24|4|11|24|6|6|18|13|12|6|36|18|18,12,0,0|6|6|36,18,0,0|18|18|12|6,12,6|2|23|2|0|0
000662|box_n3_H24|b000373|2,12,13|4|12|13|10|6|10|7|20|10|20|10|18,8,0,0|10|10|18,8,0,0|10|10|7|7,6,7|2|6|2|0|1
000663|box_n3_H24|b000374|2,12,15|4|12|15|10|11|8|13|20|10|16|8|18,8,0,0|10|10|18,10,0,0|8|8|8|5,8,5|6|47|6|0|1
000664|box_n3_H24|b000375|2,12,17|4|12|17|10|7|14|9|20|10|28|14|18,8,0,0|10|10|24,10,0,0|14|14|9|9,6,9|2|6|2|0|1
000665|box_n3_H24|b000376|2,12,19|4|12|19|10|6|16|10|20|10|32|16|18,8,0,0|10|10|30,14,0,0|16|16|9|9,8,9|2|6|2|0|1
000666|box_n3_H24|b000377|2,12,21|4|12|21|10|6|18|11|20|10|36|18|18,8,0,0|10|10|36,18,0,0|18|18|10|9,10,9|6|62|6|0|1
000667|box_n3_H24|b000378|2,12,23|4|12|23|10|7|18|13|20|10|36|18|18,8,0,0|10|10|36,18,0,0|18|18|10|9,10,9|2|6|2|0|1
000668|box_n3_H24|b000379|2,13,14|4|13|14|8|9|12|7|16|8|24|12|20,12,0,0|8|8|22,10,0,0|12|12|7|7,6,7|2|0|2|0|1
000669|box_n3_H24|b000380|2,13,15|4|13|15|8|9|8|11|16|8|16|8|21,13,0,0|8|8|23,15,0,0|8|8|8|8,0,8|2|0|3|1|1
000670|box_n3_H24|b000381|2,13,16|4|13|16|8|11|12|13|16|8|24|12|18,10,0,0|8|8|24,12,0,0|12|12|8|6,8,6|2|50|2|0|1
000671|box_n3_H24|b000382|2,13,17|4|13|17|12|7|14|9|24|12|28|14|21,9,0,0|12|12|27,13,0,0|14|14|9|9,8,9|2|0|3|1|1
000672|box_n3_H24|b000383|2,13,18|4|13|18|8|7|16|9|16|8|32|16|20,12,0,0|8|8|28,12,0,0|16|16|8|8,8,8|2|0|2|0|1
000673|box_n3_H24|b000384|2,13,19|4|13|19|12|7|16|10|24|12|32|16|21,9,0,0|12|12|29,13,0,0|16|16|10|9,10,9|2|0|3|1|1
000674|box_n3_H24|b000385|2,13,20|4|13|20|10|7|16|10|20|10|32|16|18,8,0,0|10|10|30,14,0,0|16|16|9|9,8,9|2|10|2|0|1
000675|box_n3_H24|b000386|2,13,21|4|13|21|12|9|16|11|24|12|32|16|21,9,0,0|12|12|33,17,0,0|16|16|10|10,8,10|2|0|3|1|1
000676|box_n3_H24|b000387|2,13,22|4|13|22|8|11|18|11|16|8|36|18|20,12,0,0|8|8|34,16,0,0|18|18|9|9,8,9|2|0|2|0|1
000677|box_n3_H24|b000388|2,13,23|4|13|23|10|10|16|17|20|10|32|16|21,11,0,0|10|10|35,19,0,0|16|16|10|10,6,10|2|0|3|1|1
000678|box_n3_H24|b000389|2,13,24|4|13|24|6|10|18|17|12|6|36|18|18,12,0,0|6|6|36,18,0,0|18|18|12|6,12,6|2|75|2|0|1
000679|box_n3_H24|b000390|2,14,15|4|14|15|12|9|10|10|24|12|20|10|22,10,0,0|12|12|22,12,0,0|10|10|8|7,8,7|2|0|2|0|1
000680|box_n3_H24|b000391|2,14,17|4|14|17|12|9|14|11|24|12|28|14|22,10,0,0|12|12|26,12,0,0|14|14|9|9,8,9|2|0|2|0|1
000681|box_n3_H24|b000392|2,14,19|4|14|19|12|7|10|13|24|12|20|10|22,10,0,0|12|12|28,18,0,0|10|10|8|7,8,7|2|0|2|0|1
000682|box_n3_H24|b000393|2,14,21|4|14|21|14|7|12|14|28|14|24|12|28,14,0,0|14|14|28,16,0,0|12|12|12|7,12,7|12|36|14|2|1
000683|box_n3_H24|b000394|2,14,23|4|14|23|12|9|16|15|24|12|32|16|22,10,0,0|12|12|34,18,0,0|16|16|10|9,10,9|2|0|2|0|1
000684|box_n3_H24|b000395|2,15,16|4|15|16|12|9|12|10|24|12|24|12|24,12,0,0|12|12|24,12,0,0|12|12|8|8,8,8|2|54|2|0|1
000685|box_n3_H24|b000396|2,15,17|4|15|17|8|9|10|11|16|8|20|10|23,15,0,0|8|8|27,17,0,0|10|10|9|9,0,9|2|0|3|1|1
000686|box_n3_H24|b000397|2,15,18|4|15|18|14|9|16|11|28|14|32|16|24,10,0,0|14|14|30,14,0,0|16|16|10|10,10,10|6|84|6|0|1
000687|box_n3_H24|b000398|2,15,19|4|15|19|12|11|14|13|24|12|28|14|23,11,0,0|12|12|29,15,0,0|14|14|9|9,8,9|2|0|3|1|1
000688|box_n3_H24|b000399|2,15,20|4|15|20|14|10|16|13|28|14|32|16|30,16,0,0|14|14|30,14,0,0|16|16|12|9,12,9|10|50|10|0|1
000689|box_n3_H24|b000400|2,15,21|4|15|21|14|10|18|13|28|14|36|18|27,13,0,0|14|14|33,15,0,0|18|18|12|10,12,10|7|140|9|2|1
000690|box_n3_H24|b000401|2,15,22|4|15|22|10|9|18|14|20|10|36|18|22,12,0,0|10|10|34,16,0,0|18|18|10|9,10,9|2|0|2|0|1
000691|box_n3_H24|b000402|2,15,23|4|15|23|12|9|18|14|24|12|36|18|23,11,0,0|12|12|35,17,0,0|18|18|10|10,10,10|2|0|3|1|1
000692|box_n3_H24|b000403|2,15,24|4|15|24|10|9|18|15|20|10|36|18|18,8,0,0|10|10|36,18,0,0|18|18|10|10,8,10|6|97|6|0|1
000693|box_n3_H24|b000404|2,16,17|4|16|17|12|9|12|10|24|12|24|12|24,12,0,0|12|12|24,12,0,0|12|12|8|8,8,8|2|57|2|0|1
000694|box_n3_H24|b000405|2,16,19|4|16|19|12|9|16|11|24|12|32|16|24,12,0,0|12|12|30,14,0,0|16|16|10|10,8,10|2|59|2|0|1
000695|box_n3_H24|b000406|2,16,21|4|16|21|12|10|14|13|24|12|28|14|24,12,0,0|12|12|30,16,0,0|14|14|10|8,10,8|2|61|2|0|1
000696|box_n3_H24|b000407|2,16,23|4|16|23|12|10|20|13|24|12|40|20|24,12,0,0|12|12|36,16,0,0|20|20|12|12,8,12|2|63|2|0|1
000697|box_n3_H24|b000408|2,17,18|4|17|18|14|9|16|10|28|14|32|16|26,12,0,0|14|14|28,12,0,0|16|16|10|10,10,10|2|0|2|0|1
000698|box_n3_H24|b000409|2,17,19|4|17|19|10|9|10|11|20|10|20|10|27,17,0,0|10|10|29,19,0,0|10|10|10|10,0,10|2|0|3|1|1
000699|box_n3_H24|b000410|2,17,20|4|17|20|12|9|16|11|24|12|32|16|24,12,0,0|12|12|30,14,0,0|16|16|10|9,10,9|2|10|2|0|1
000700|box_n3_H24|b000411|2,17,21|4|17|21|14|11|18|13|28|14|36|18|27,13,0,0|14|14|33,15,0,0|18|18|11|11,10,11|2|0|3|1|1
000701|box_n3_H24|b000412|2,17,22|4|17|22|8|11|18|13|16|8|36|18|26,18,0,0|8|8|34,16,0,0|18|18|9|9,8,9|2|0|2|0|1
000702|box_n3_H24|b000413|2,17,23|4|17|23|16|10|20|13|32|16|40|20|27,11,0,0|16|16|35,15,0,0|20|20|14|11,14,11|2|0|3|1|1
000703|box_n3_H24|b000414|2,17,24|4|17|24|12|10|18|13|24|12|36|18|24,12,0,0|12|12|36,18,0,0|18|18|10|10,10,10|2|87|2|0|1
000704|box_n3_H24|b000415|2,18,19|4|18|19|16|9|16|10|32|16|32|16|28,12,0,0|16|16|28,12,0,0|16|16|12|10,12,10|2|0|2|0|1
000705|box_n3_H24|b000416|2,18,21|4|18|21|16|9|16|11|32|16|32|16|30,14,0,0|16|16|30,14,0,0|16|16|12|10,12,10|6|108|6|0|1
000706|box_n3_H24|b000417|2,18,23|4|18|23|16|11|22|13|32|16|44|22|28,12,0,0|16|16|34,12,0,0|22|22|14|12,14,12|2|0|2|0|1
000707|box_n3_H24|b000418|2,19,20|4|19|20|14|10|16|10|28|14|32|16|30,16,0,0|14|14|30,14,0,0|16|16|12|9,12,9|2|10|2|0|1
000708|box_n3_H24|b000419|2,19,21|4|19|21|10|13|12|11|20|10|24|12|29,19,0,0|10|10|33,21,0,0|12|12|11|11,0,11|2|0|3|1|1
000709|box_n3_H24|b000420|2,19,22|4|19|22|10|15|18|11|20|10|36|18|28,18,0,0|10|10|34,16,0,0|18|18|10|9,10,9|2|0|2|0|1
000710|box_n3_H24|b000421|2,19,23|4|19|23|14|11|18|13|28|14|36|18|29,15,0,0|14|14|35,17,0,0|18|18|11|11,10,11|2|0|3|1|1
000711|box_n3_H24|b000422|2,19,24|4|19|24|16|11|18|13|32|16|36|18|30,14,0,0|16|16|36,18,0,0|18|18|12|12,10,12|2|74|2|0|1
000712|box_n3_H24|b000423|2,20,21|4|20|21|16|10|16|11|32|16|32|16|30,14,0,0|16|16|30,14,0,0|16|16|11|11,10,11|2|10|2|0|1
000713|box_n3_H24|b000424|2,20,23|4|20|23|16|13|18|15|32|16|36|18|30,14,0,0|16|16|36,18,0,0|18|18|12|11,12,11|2|10|2|0|1
000714|box_n3_H24|b000425|2,21,22|4|21|22|14|13|18|11|28|14|36|18|32,18,0,0|14|14|34,16,0,0|18|18|11|11,10,11|2|0|2|0|1
000715|box_n3_H24|b000426|2,21,23|4|21|23|12|13|12|15|24|12|24|12|33,21,0,0|12|12|35,23,0,0|12|12|12|12,0,12|2|0|3|1|1
000716|box_n3_H24|b000427|2,21,24|4|21|24|18|13|18|15|36|18|36|18|36,18,0,0|18|18|36,18,0,0|18|18|12|12,12,12|6|131|6|0|1
000717|box_n3_H24|b000428|2,22,23|4|22|23|18|13|16|14|36|18|32|16|34,16,0,0|18|18|34,18,0,0|16|16|12|11,12,11|2|0|2|0|1
000718|box_n3_H24|b000429|2,23,24|4|23|24|18|13|18|14|36|18|36|18|36,18,0,0|18|18|36,18,0,0|18|18|12|12,12,12|2|82|2|0|1
000719|box_n3_H24|b000430|3,4,5|4|4|5|2|2|4|2|4|2|8|4|6,4,0,0|2|2|6,2,0,0|4|4|4|1,4,1|2|2|2|0|1
000720|box_n3_H24|b000431|3,4,6|4|4|6|4|2|6|2|8|4|12|6|8,4,0,0|4|4|8,2,0,0|6|6|6|2,6,2|4|24|4|0|1
000721|box_n3_H24|b000432|3,4,7|4|4|7|2|3|4|3|4|2|8|4|6,4,0,0|2|2|12,8,0,0|4|4|3|3,0,3|2|13|2|0|1
000722|box_n3_H24|b000433|3,4,8|4|4|8|4|3|8|3|8|4|16|8|8,4,0,0|4|4|16,8,0,0|8|8|4|4,4,4|8|16|8|0|1
000723|box_n3_H24|b000434|3,4,9|4|4|9|2|3|8|3|4|2|16|8|6,4,0,0|2|2|12,4,0,0|8|8|4|4,2,4|2|3|2|0|0
000724|box_n3_H24|b000435|3,4,10|4|4|10|4|2|8|5|8|4|16|8|8,4,0,0|4|4|16,8,0,0|8|8|4|4,4,4|4|16|4|0|0
000725|box_n3_H24|b000436|3,4,11|4|4|11|2|2|8|5|4|2|16|8|6,4,0,0|2|2|18,10,0,0|8|8|4|3,4,3|2|2|2|0|0
000726|box_n3_H24|b000437|3,4,12|4|4|12|6|2|10|5|12|6|20|10|12,6,0,0|6|6|20,10,0,0|10|10|6|6,4,6|12|24|12|0|0
000727|box_n3_H24|b000438|3,4,13|4|4|13|6|2|10|5|12|6|20|10|6,0,0,0|6|6|18,8,0,0|10|10|6|5,6,5|2|2|2|0|0
000728|box_n3_H24|b000439|3,4,14|4|4|14|4|2|10|5|8|4|20|10|8,4,0,0|4|4|20,10,0,0|10|10|6|4,6,4|4|52|4|0|0
000729|box_n3_H24|b000440|3,4,15|4|4|15|2|7|16|5|4|2|32|16|6,4,0,0|2|2|24,8,0,0|16|16|6|6,6,6|2|29|2|0|0
000730|box_n3_H24|b000441|3,4,16|4|4|16|0|-1|12|6|0|0|24|12|0,0,0,0|0|0|24,12,0,0|12|12|4|4,4,4|-1|-1|0|0|0
000731|box_n3_H24|b000442|3,4,17|4|4|17|2|7|12|6|4|2|24|12|6,4,0,0|2|2|24,12,0,0|12|12|5|5,4,5|2|31|2|0|0
000732|box_n3_H24|b000443|3,4,18|4|4|18|4|2|16|6|8|4|32|16|8,4,0,0|4|4|28,12,0,0|16|16|8|6,8,6|4|28|4|0|0
000733|box_n3_H24|b000444|3,4,19|4|4|19|6|2|14|7|12|6|28|14|6,0,0,0|6|6|30,16,0,0|14|14|7|7,6,7|2|1|2|0|0
000734|box_n3_H24|b000445|3,4,20|4|4|20|6|2|18|7|12|6|36|18|12,6,0,0|6|6|36,18,0,0|18|18|8|8,8,8|12|40|12|0|0
000735|box_n3_H24|b000446|3,4,21|4|4|21|2|2|16|7|4|2|32|16|6,4,0,0|2|2|30,14,0,0|16|16|6|6,6,6|2|2|2|0|0
000736|box_n3_H24|b000447|3,4,22|4|4|22|4|2|16|9|8|4|32|16|8,4,0,0|4|4|32,16,0,0|16|16|8|6,8,6|4|36|4|0|0
000737|box_n3_H24|b000448|3,4,23|4|4|23|2|3|16|9|4|2|32|16|6,4,0,0|2|2|36,20,0,0|16|16|7|7,4,7|2|13|2|0|0
000738|box_n3_H24|b000449|3,4,24|4|4|24|4|3|20|9|8|4|40|20|8,4,0,0|4|4|40,20,0,0|20|20|8|8,8,8|8|48|8|0|0
000739|box_n3_H24|b000450|3,5,6|4|5|6|6|2|8|2|12|6|16|8|8,2,0,0|6|6|10,2,0,0|8|8|6|4,6,4|2|0|2|0|0
000740|box_n3_H24|b000451|3,5,7|4|5|7|5|2|7|3|10|5|14|7|9,4,0,0|5|5|11,4,0,0|7|7|4|4,4,4|3|0|3|0|0
000741|box_n3_H24|b000452|3,5,8|4|5|8|2|9|4|3|4|2|8|4|6,4,0,0|2|2|12,8,0,0|4|4|3|3,0,3|2|27|2|0|1
000742|box_n3_H24|b000453|3,5,9|4|5|9|5|3|9|3|10|5|18|9|9,4,0,0|5|5|15,6,0,0|9|9|6|6,2,6|3|0|3|0|1
000743|box_n3_H24|b000454|3,5,10|4|5|10|6|3|10|5|12|6|20|10|10,4,0,0|6|6|20,10,0,0|10|10|6|5,6,5|10|8|10|0|1
000744|box_n3_H24|b000455|3,5,11|4|5|11|5|3|9|5|10|5|18|9|9,4,0,0|5|5|17,8,0,0|9|9|5|5,4,5|3|0|3|0|0
000745|box_n3_H24|b000456|3,5,12|4|5|12|2|9|10|5|4|2|20|10|6,4,0,0|2|2|18,8,0,0|10|10|4|4,4,4|2|37|2|0|0
000746|box_n3_H24|b000457|3,5,13|4|5|13|5|2|11|5|10|5|22|11|9,4,0,0|5|5|21,10,0,0|11|11|6|5,6,5|3|0|3|0|0
000747|box_n3_H24|b000458|3,5,14|4|5|14|6|2|12|5|12|6|24|12|8,2,0,0|6|6|22,10,0,0|12|12|8|5,8,5|2|0|2|0|0
000748|box_n3_H24|b000459|3,5,15|4|5|15|9|2|15|5|18|9|30|15|15,6,0,0|9|9|25,10,0,0|15|15|9|9,6,9|15|12|15|0|0
000749|box_n3_H24|b000460|3,5,16|4|5|16|4|2|12|6|8|4|24|12|6,2,0,0|4|4|24,12,0,0|12|12|6|5,6,5|2|3|2|0|0
000750|box_n3_H24|b000461|3,5,17|4|5|17|9|2|15|6|18|9|30|15|9,0,0,0|9|9|27,12,0,0|15|15|8|8,8,8|3|0|3|0|0
000751|box_n3_H24|b000462|3,5,18|4|5|18|4|3|16|6|8|4|32|16|8,4,0,0|4|4|28,12,0,0|16|16|8|6,8,6|2|0|2|0|0
000752|box_n3_H24|b000463|3,5,19|4|5|19|5|5|15|7|10|5|30|15|9,4,0,0|5|5|29,14,0,0|15|15|8|8,4,8|3|0|3|0|0
000753|box_n3_H24|b000464|3,5,20|4|5|20|0|-1|14|7|0|0|28|14|0,0,0,0|0|0|30,16,0,0|14|14|5|5,4,5|-1|-1|0|0|0
000754|box_n3_H24|b000465|3,5,21|4|5|21|5|5|17|7|10|5|34|17|9,4,0,0|5|5|33,16,0,0|17|17|8|8,6,8|3|0|3|0|0
000755|box_n3_H24|b000466|3,5,22|4|5|22|4|3|16|9|8|4|32|16|8,4,0,0|4|4|34,18,0,0|16|16|7|7,6,7|2|0|2|0|0
000756|box_n3_H24|b000467|3,5,23|4|5|23|9|2|17|9|18|9|34|17|9,0,0,0|9|9|35,18,0,0|17|17|9|9,8,9|3|0|3|0|0
000757|box_n3_H24|b000468|3,5,24|4|5|24|4|2|16|9|8|4|32|16|6,2,0,0|4|4|36,20,0,0|16|16|8|6,8,6|2|2|2|0|0
000758|box_n3_H24|b000469|3,6,7|4|6|7|6|2|6|3|12|6|12|6|10,4,0,0|6|6|10,4,0,0|6|6|6|3,6,3|2|0|2|0|0
000759|box_n3_H24|b000470|3,6,8|4|6|8|8|2|6|3|16|8|12|6|12,4,0,0|8|8|12,6,0,0|6|6|6|4,6,4|4|13|4|0|1
000760|box_n3_H24|b000471|3,6,10|4|6|10|6|3|10|5|12|6|20|10|10,4,0,0|6|6|18,8,0,0|10|10|6|5,6,5|6|60|6|0|1
000761|box_n3_H24|b000472|3,6,11|4|6|11|8|3|8|5|16|8|16|8|10,2,0,0|8|8|16,8,0,0|8|8|6|5,6,5|2|0|2|0|1
000762|box_n3_H24|b000473|3,6,13|4|6|13|8|3|12|5|16|8|24|12|10,2,0,0|8|8|20,8,0,0|12|12|8|6,8,6|2|0|2|0|0
000763|box_n3_H24|b000474|3,6,14|4|6|14|6|3|12|5|12|6|24|12|10,4,0,0|6|6|22,10,0,0|12|12|6|6,6,6|6|84|6|0|0
000764|box_n3_H24|b000475|3,6,16|4|6|16|8|2|12|6|16|8|24|12|12,4,0,0|8|8|24,12,0,0|12|12|8|6,8,6|4|25|4|0|0
000765|box_n3_H24|b000476|3,6,17|4|6|17|6|2|14|6|12|6|28|14|10,4,0,0|6|6|26,12,0,0|14|14|8|6,8,6|2|0|2|0|0
000766|box_n3_H24|b000477|3,6,19|4|6|19|8|2|14|7|16|8|28|14|10,2,0,0|8|8|28,14,0,0|14|14|8|7,8,7|2|0|2|0|0
000767|box_n3_H24|b000478|3,6,20|4|6|20|6|2|16|7|12|6|32|16|8,2,0,0|6|6|32,16,0,0|16|16|10|6,10,6|4|120|4|0|0
000768|box_n3_H24|b000479|3,6,22|4|6|22|6|3|18|9|12|6|36|18|10,4,0,0|6|6|34,16,0,0|18|18|8|8,8,8|6|132|6|0|0
000769|box_n3_H24|b000480|3,6,23|4|6|23|6|6|18|9|12|6|36|18|10,4,0,0|6|6|34,16,0,0|18|18|10|7,10,7|2|0|2|0|0
000770|box_n3_H24|b000481|3,7,8|4|7|8|6|5|8|3|12|6|16|8|12,6,0,0|6|6|12,4,0,0|8|8|5|5,4,5|2|1|2|0|1
000771|box_n3_H24|b000482|3,7,9|4|7|9|5|5|9|3|10|5|18|9|11,6,0,0|5|5|15,6,0,0|9|9|6|6,2,6|3|0|3|0|1
000772|box_n3_H24|b000483|3,7,10|4|7|10|4|7|6|9|8|4|12|6|10,6,0,0|4|4|16,10,0,0|6|6|4|4,2,4|2|0|2|0|1
000773|box_n3_H24|b000484|3,7,11|4|7|11|5|6|9|9|10|5|18|9|11,6,0,0|5|5|17,8,0,0|9|9|6|4,6,4|3|0|3|0|1
000774|box_n3_H24|b000485|3,7,12|4|7|12|6|3|10|5|12|6|20|10|12,6,0,0|6|6|18,8,0,0|10|10|6|6,4,6|2|5|2|0|1
000775|box_n3_H24|b000486|3,7,13|4|7|13|7|3|11|5|14|7|22|11|11,4,0,0|7|7|21,10,0,0|11|11|7|7,4,7|3|0|3|0|1
000776|box_n3_H24|b000487|3,7,14|4|7|14|8|3|16|5|16|8|32|16|14,6,0,0|8|8|28,12,0,0|16|16|8|8,8,8|14|8|14|0|1
000777|box_n3_H24|b000488|3,7,15|4|7|15|7|3|15|5|14|7|30|15|11,4,0,0|7|7|23,8,0,0|15|15|8|8,6,8|3|0|3|0|0
000778|box_n3_H24|b000489|3,7,16|4|7|16|6|3|12|6|12|6|24|12|12,6,0,0|6|6|24,12,0,0|12|12|8|5,8,5|2|2|2|0|0
000779|box_n3_H24|b000490|3,7,17|4|7|17|5|6|15|6|10|5|30|15|11,6,0,0|5|5|27,12,0,0|15|15|8|6,8,6|3|0|3|0|0
000780|box_n3_H24|b000491|3,7,18|4|7|18|4|7|18|6|8|4|36|18|10,6,0,0|4|4|28,10,0,0|18|18|8|7,8,7|2|0|2|0|0
000781|box_n3_H24|b000492|3,7,19|4|7|19|5|5|15|7|10|5|30|15|11,6,0,0|5|5|29,14,0,0|15|15|7|7,6,7|3|0|3|0|0
000782|box_n3_H24|b000493|3,7,20|4|7|20|6|5|14|7|12|6|28|14|12,6,0,0|6|6|30,16,0,0|14|14|7|7,6,7|2|6|2|0|0
000783|box_n3_H24|b000494|3,7,21|4|7|21|11|3|19|7|22|11|38|19|21,10,0,0|11|11|35,16,0,0|19|19|12|12,6,12|20|12|21|1|0
000784|box_n3_H24|b000495|3,7,22|4|7|22|6|3|18|9|12|6|36|18|10,4,0,0|6|6|34,16,0,0|18|18|8|8,8,8|2|0|2|0|0
000785|box_n3_H24|b000496|3,7,23|4|7|23|7|3|19|9|14|7|38|19|11,4,0,0|7|7|35,16,0,0|19|19|10|10,6,10|3|0|3|0|0
000786|box_n3_H24|b000497|3,7,24|4|7|24|4|3|20|9|8|4|40|20|12,8,0,0|4|4|36,16,0,0|20|20|8|8,8,8|2|75|2|0|0
000787|box_n3_H24|b000498|3,8,9|4|8|9|4|5|8|3|8|4|16|8|12,8,0,0|4|4|12,4,0,0|8|8|4|4,4,4|2|3|2|0|1
000788|box_n3_H24|b000499|3,8,10|4|8|10|6|5|6|7|12|6|12|6|12,6,0,0|6|6|12,6,0,0|6|6|4|4,4,4|4|33|4|0|1
000789|box_n3_H24|b000500|3,8,11|4|8|11|4|5|6|7|8|4|12|6|12,8,0,0|4|4|18,12,0,0|6|6|5|5,0,5|2|57|2|0|1
000790|box_n3_H24|b000501|3,8,12|4|8|12|8|6|8|9|16|8|16|8|16,8,0,0|8|8|16,8,0,0|8|8|8|4,8,4|8|48|8|0|1
000791|box_n3_H24|b000502|3,8,13|4|8|13|4|6|10|9|8|4|20|10|12,8,0,0|4|4|18,8,0,0|10|10|8|3,8,3|2|2|2|0|1
000792|box_n3_H24|b000503|3,8,14|4|8|14|6|3|12|5|12|6|24|12|12,6,0,0|6|6|24,12,0,0|12|12|6|6,6,6|4|13|4|0|1
000793|box_n3_H24|b000504|3,8,15|4|8|15|8|3|14|5|16|8|28|14|12,4,0,0|8|8|24,10,0,0|14|14|8|8,6,8|2|5|2|0|1
000794|box_n3_H24|b000505|3,8,16|4|8|16|8|3|16|6|16|8|32|16|16,8,0,0|8|8|32,16,0,0|16|16|8|8,8,8|16|32|16|0|1
000795|box_n3_H24|b000506|3,8,17|4|8|17|8|3|14|6|16|8|28|14|12,4,0,0|8|8|24,10,0,0|14|14|8|7,8,7|2|3|2|0|0
000796|box_n3_H24|b000507|3,8,18|4|8|18|6|3|14|6|12|6|28|14|12,6,0,0|6|6|24,10,0,0|14|14|8|6,8,6|4|15|4|0|0
000797|box_n3_H24|b000508|3,8,19|4|8|19|4|6|14|7|8|4|28|14|12,8,0,0|4|4|30,16,0,0|14|14|8|5,8,5|2|2|2|0|0
000798|box_n3_H24|b000509|3,8,20|4|8|20|8|6|16|7|16|8|32|16|16,8,0,0|8|8|32,16,0,0|16|16|8|8,8,8|8|24|8|0|0
