n,H,tuple_index,tuple,pivot_index,pivot_speed,m,b,R_size,union_size,G,min_J,margin,construction_count,best_index,memo_min_J,uniform_energy_num,uniform_energy_den,uniform_energy_strict,star_min_J,star_margin
5,10,24,"(1,2,4,5,9)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,24,"(1,2,4,5,9)",2,4,4,3,20,16,4,16,4,12,4,16,4,3,1,16,4
5,10,24,"(1,2,4,5,9)",3,5,4,3,25,19,6,19,6,12,5,19,11,6,1,19,6
5,10,24,"(1,2,4,5,9)",4,9,4,3,45,37,8,37,8,12,0,37,11,6,1,37,8
5,10,25,"(1,2,4,5,10)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,25,"(1,2,4,5,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,25,"(1,2,4,5,10)",2,4,4,3,20,16,4,16,4,12,1,16,2,3,1,16,4
5,10,25,"(1,2,4,5,10)",3,5,4,3,25,19,6,19,6,12,0,19,1,1,1,19,6
5,10,25,"(1,2,4,5,10)",4,10,4,3,50,40,10,40,10,12,1,40,5,3,1,40,10
5,10,26,"(1,2,4,6,7)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,26,"(1,2,4,6,7)",1,2,4,3,10,10,0,10,0,12,0,10,0,1,0,10,0
5,10,26,"(1,2,4,6,7)",2,4,4,3,20,16,4,16,4,12,0,16,2,3,1,16,4
5,10,26,"(1,2,4,6,7)",3,6,4,3,30,24,6,24,6,12,5,24,5,3,1,24,6
5,10,26,"(1,2,4,6,7)",4,7,4,3,35,31,4,31,4,12,0,31,2,3,1,31,4
5,10,27,"(1,2,4,6,8)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,27,"(1,2,4,6,8)",1,2,4,3,10,8,2,8,2,12,0,8,1,3,1,8,2
5,10,27,"(1,2,4,6,8)",2,4,4,3,20,14,6,14,6,12,0,14,2,3,1,14,6
5,10,27,"(1,2,4,6,8)",3,6,4,3,30,24,6,24,6,12,1,24,5,3,1,24,6
5,10,27,"(1,2,4,6,8)",4,8,4,3,40,32,8,32,8,12,0,32,1,1,1,32,8
5,10,28,"(1,2,4,6,9)",0,1,4,3,5,5,0,5,0,12,1,5,1,3,0,5,0
5,10,28,"(1,2,4,6,9)",1,2,4,3,10,8,2,8,2,12,1,8,1,3,1,8,2
5,10,28,"(1,2,4,6,9)",2,4,4,3,20,14,6,14,6,12,4,14,4,3,1,14,6
5,10,28,"(1,2,4,6,9)",3,6,4,3,30,20,10,20,10,12,5,20,5,3,1,20,10
5,10,28,"(1,2,4,6,9)",4,9,4,3,45,35,10,35,10,12,0,35,4,3,1,35,10
5,10,29,"(1,2,4,6,10)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,29,"(1,2,4,6,10)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,29,"(1,2,4,6,10)",2,4,4,3,20,16,4,16,4,12,0,16,1,3,1,16,4
5,10,29,"(1,2,4,6,10)",3,6,4,3,30,26,4,26,4,12,0,26,1,1,1,26,4
5,10,29,"(1,2,4,6,10)",4,10,4,3,50,44,6,44,6,12,0,44,4,3,1,44,6
5,10,30,"(1,2,4,7,8)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,30,"(1,2,4,7,8)",1,2,4,3,10,6,4,6,4,12,0,6,1,3,1,6,4
5,10,30,"(1,2,4,7,8)",2,4,4,3,20,14,6,14,6,12,0,14,1,3,1,14,6
5,10,30,"(1,2,4,7,8)",3,7,4,3,35,25,10,25,10,12,1,25,2,1,1,25,10
5,10,30,"(1,2,4,7,8)",4,8,4,3,40,26,14,26,14,12,5,26,2,1,1,26,14
5,10,31,"(1,2,4,7,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,31,"(1,2,4,7,9)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,31,"(1,2,4,7,9)",2,4,4,3,20,16,4,16,4,12,0,16,2,3,1,16,4
5,10,31,"(1,2,4,7,9)",3,7,4,3,35,23,12,23,12,12,5,23,17,6,1,23,12
5,10,31,"(1,2,4,7,9)",4,9,4,3,45,31,14,31,14,12,5,31,17,6,1,31,14
5,10,32,"(1,2,4,7,10)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,32,"(1,2,4,7,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,32,"(1,2,4,7,10)",2,4,4,3,20,14,6,14,6,12,1,14,1,1,1,14,6
5,10,32,"(1,2,4,7,10)",3,7,4,3,35,27,8,27,8,12,1,27,5,3,1,27,8
5,10,32,"(1,2,4,7,10)",4,10,4,3,50,36,14,36,14,12,5,36,10,3,1,36,14
5,10,33,"(1,2,4,8,9)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,33,"(1,2,4,8,9)",1,2,4,3,10,6,4,6,4,12,0,6,1,3,1,6,4
5,10,33,"(1,2,4,8,9)",2,4,4,3,20,14,6,14,6,12,0,14,2,3,1,14,6
5,10,33,"(1,2,4,8,9)",3,8,4,3,40,26,14,26,14,12,5,26,7,3,1,26,14
5,10,33,"(1,2,4,8,9)",4,9,4,3,45,31,14,31,14,12,1,31,2,1,1,31,14
5,10,34,"(1,2,4,8,10)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,34,"(1,2,4,8,10)",1,2,4,3,10,4,6,4,6,12,0,4,1,3,1,4,6
5,10,34,"(1,2,4,8,10)",2,4,4,3,20,14,6,14,6,12,0,14,2,3,1,14,6
5,10,34,"(1,2,4,8,10)",3,8,4,3,40,32,8,32,8,12,0,32,4,3,1,32,8
5,10,34,"(1,2,4,8,10)",4,10,4,3,50,38,12,38,12,12,1,38,8,3,1,38,12
5,10,35,"(1,2,4,9,10)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,35,"(1,2,4,9,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,35,"(1,2,4,9,10)",2,4,4,3,20,14,6,14,6,12,1,14,4,3,1,14,6
5,10,35,"(1,2,4,9,10)",3,9,4,3,45,39,6,39,6,12,0,39,5,3,1,39,6
5,10,35,"(1,2,4,9,10)",4,10,4,3,50,40,10,40,10,12,5,40,3,1,1,40,10
5,10,36,"(1,2,5,6,7)",0,1,4,3,5,5,0,5,0,12,0,5,1,6,0,5,0
5,10,36,"(1,2,5,6,7)",1,2,4,3,10,8,2,8,2,12,0,8,1,3,1,8,2
5,10,36,"(1,2,5,6,7)",2,5,4,3,25,21,4,21,4,12,0,21,3,2,1,21,4
5,10,36,"(1,2,5,6,7)",3,6,4,3,30,26,4,26,4,12,4,26,4,3,1,26,4
5,10,36,"(1,2,5,6,7)",4,7,4,3,35,31,4,31,4,12,2,31,3,2,1,31,4
5,10,37,"(1,2,5,6,8)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,37,"(1,2,5,6,8)",1,2,4,3,10,10,0,10,0,12,0,10,0,1,0,10,0
5,10,37,"(1,2,5,6,8)",2,5,4,3,25,23,2,23,2,12,0,23,1,1,1,23,2
5,10,37,"(1,2,5,6,8)",3,6,4,3,30,26,4,26,4,12,1,26,4,3,1,26,4
5,10,37,"(1,2,5,6,8)",4,8,4,3,40,36,4,36,4,12,4,36,5,3,1,36,4
5,10,38,"(1,2,5,6,9)",0,1,4,3,5,5,0,5,0,12,1,5,1,2,0,5,0
5,10,38,"(1,2,5,6,9)",1,2,4,3,10,8,2,8,2,12,1,8,1,3,1,8,2
5,10,38,"(1,2,5,6,9)",2,5,4,3,25,19,6,19,6,12,5,19,11,6,1,19,6
5,10,38,"(1,2,5,6,9)",3,6,4,3,30,22,8,22,8,12,4,22,4,3,1,22,8
5,10,38,"(1,2,5,6,9)",4,9,4,3,45,37,8,37,8,12,5,37,5,2,1,37,8
5,10,39,"(1,2,5,6,10)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,39,"(1,2,5,6,10)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,39,"(1,2,5,6,10)",2,5,4,3,25,19,6,19,6,12,0,19,1,1,1,19,6
5,10,39,"(1,2,5,6,10)",3,6,4,3,30,24,6,24,6,12,1,24,4,3,1,24,6
5,10,39,"(1,2,5,6,10)",4,10,4,3,50,40,10,40,10,12,4,40,2,1,1,40,10
5,10,40,"(1,2,5,7,8)",0,1,4,3,5,1,4,1,4,12,0,1,1,6,1,1,4
5,10,40,"(1,2,5,7,8)",1,2,4,3,10,6,4,6,4,12,0,6,1,3,1,6,4
5,10,40,"(1,2,5,7,8)",2,5,4,3,25,21,4,21,4,12,2,21,3,2,1,21,4
5,10,40,"(1,2,5,7,8)",3,7,4,3,35,29,6,29,6,12,4,29,3,2,1,29,6
5,10,40,"(1,2,5,7,8)",4,8,4,3,40,32,8,32,8,12,4,32,5,3,1,32,8
5,10,41,"(1,2,5,7,9)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,41,"(1,2,5,7,9)",1,2,4,3,10,6,4,6,4,12,0,6,1,3,1,6,4
5,10,41,"(1,2,5,7,9)",2,5,4,3,25,21,4,21,4,12,0,21,4,3,1,21,4
5,10,41,"(1,2,5,7,9)",3,7,4,3,35,27,8,27,8,12,4,27,2,1,1,27,8
5,10,41,"(1,2,5,7,9)",4,9,4,3,45,35,10,35,10,12,1,35,2,1,1,35,10
5,10,42,"(1,2,5,7,10)",0,1,4,3,5,1,4,1,4,12,0,1,1,6,1,1,4
5,10,42,"(1,2,5,7,10)",1,2,4,3,10,4,6,4,6,12,0,4,1,3,1,4,6
5,10,42,"(1,2,5,7,10)",2,5,4,3,25,17,8,18,7,12,1,18,13,6,1,18,7
5,10,42,"(1,2,5,7,10)",3,7,4,3,35,25,10,25,10,12,4,25,13,6,1,25,10
5,10,42,"(1,2,5,7,10)",4,10,4,3,50,36,14,36,14,12,4,36,8,3,1,36,14
5,10,43,"(1,2,5,8,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,43,"(1,2,5,8,9)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,43,"(1,2,5,8,9)",2,5,4,3,25,21,4,22,3,12,4,22,13,6,1,22,3
5,10,43,"(1,2,5,8,9)",3,8,4,3,40,30,10,30,10,12,4,30,7,3,1,30,10
5,10,43,"(1,2,5,8,9)",4,9,4,3,45,35,10,35,10,12,5,35,17,6,1,35,10
5,10,44,"(1,2,5,8,10)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,44,"(1,2,5,8,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,44,"(1,2,5,8,10)",2,5,4,3,25,21,4,21,4,12,0,21,4,3,1,21,4
5,10,44,"(1,2,5,8,10)",3,8,4,3,40,32,8,32,8,12,1,32,2,1,1,32,8
5,10,44,"(1,2,5,8,10)",4,10,4,3,50,40,10,40,10,12,4,40,7,3,1,40,10
5,10,45,"(1,2,5,9,10)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,45,"(1,2,5,9,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,45,"(1,2,5,9,10)",2,5,4,3,25,19,6,19,6,12,0,19,7,6,1,19,6
5,10,45,"(1,2,5,9,10)",3,9,4,3,45,35,10,35,10,12,5,35,19,6,1,35,10
5,10,45,"(1,2,5,9,10)",4,10,4,3,50,40,10,40,10,12,4,40,7,3,1,40,10
5,10,46,"(1,2,6,7,8)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,46,"(1,2,6,7,8)",1,2,4,3,10,10,0,10,0,12,0,10,0,1,0,10,0
5,10,46,"(1,2,6,7,8)",2,6,4,3,30,26,4,26,4,12,0,26,4,3,1,26,4
5,10,46,"(1,2,6,7,8)",3,7,4,3,35,31,4,31,4,12,1,31,5,3,1,31,4
5,10,46,"(1,2,6,7,8)",4,8,4,3,40,34,6,34,6,12,0,34,4,3,1,34,6
5,10,47,"(1,2,6,7,9)",0,1,4,3,5,5,0,5,0,12,0,5,1,2,0,5,0
5,10,47,"(1,2,6,7,9)",1,2,4,3,10,8,2,8,2,12,0,8,1,3,1,8,2
5,10,47,"(1,2,6,7,9)",2,6,4,3,30,22,8,22,8,12,0,22,4,3,1,22,8
5,10,47,"(1,2,6,7,9)",3,7,4,3,35,29,6,29,6,12,5,29,5,2,1,29,6
5,10,47,"(1,2,6,7,9)",4,9,4,3,45,35,10,35,10,12,0,35,13,6,1,35,10
5,10,48,"(1,2,6,7,10)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,48,"(1,2,6,7,10)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,48,"(1,2,6,7,10)",2,6,4,3,30,24,6,24,6,12,1,24,2,1,1,24,6
5,10,48,"(1,2,6,7,10)",3,7,4,3,35,29,6,29,6,12,1,29,2,1,1,29,6
5,10,48,"(1,2,6,7,10)",4,10,4,3,50,40,10,40,10,12,0,40,7,3,1,40,10
5,10,49,"(1,2,6,8,9)",0,1,4,3,5,5,0,5,0,12,0,5,1,3,0,5,0
5,10,49,"(1,2,6,8,9)",1,2,4,3,10,8,2,8,2,12,0,8,1,3,1,8,2
5,10,49,"(1,2,6,8,9)",2,6,4,3,30,22,8,22,8,12,0,22,4,3,1,22,8
5,10,49,"(1,2,6,8,9)",3,8,4,3,40,32,8,34,6,12,0,34,8,3,1,34,6
5,10,49,"(1,2,6,8,9)",4,9,4,3,45,37,8,37,8,12,0,37,5,3,1,37,8
5,10,50,"(1,2,6,8,10)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,50,"(1,2,6,8,10)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,50,"(1,2,6,8,10)",2,6,4,3,30,24,6,24,6,12,1,24,4,3,1,24,6
5,10,50,"(1,2,6,8,10)",3,8,4,3,40,34,6,34,6,12,1,34,7,3,1,34,6
5,10,50,"(1,2,6,8,10)",4,10,4,3,50,44,6,44,6,12,0,44,2,1,1,44,6
5,10,51,"(1,2,6,9,10)",0,1,4,3,5,5,0,5,0,12,0,5,1,3,0,5,0
5,10,51,"(1,2,6,9,10)",1,2,4,3,10,6,4,6,4,12,0,6,1,3,1,6,4
5,10,51,"(1,2,6,9,10)",2,6,4,3,30,22,8,22,8,12,0,22,1,1,1,22,8
5,10,51,"(1,2,6,9,10)",3,9,4,3,45,37,8,37,8,12,1,37,8,3,1,37,8
5,10,51,"(1,2,6,9,10)",4,10,4,3,50,38,12,40,10,12,2,40,11,3,1,40,10
5,10,52,"(1,2,7,8,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,52,"(1,2,7,8,9)",1,2,4,3,10,8,2,8,2,12,0,8,0,1,1,8,2
5,10,52,"(1,2,7,8,9)",2,7,4,3,35,27,8,27,8,12,5,27,13,6,1,27,8
5,10,52,"(1,2,7,8,9)",3,8,4,3,40,30,10,30,10,12,0,30,5,3,1,30,10
5,10,52,"(1,2,7,8,9)",4,9,4,3,45,35,10,35,10,12,0,35,13,6,1,35,10
5,10,53,"(1,2,7,8,10)",0,1,4,3,5,1,4,1,4,12,0,1,0,1,1,1,4
5,10,53,"(1,2,7,8,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,53,"(1,2,7,8,10)",2,7,4,3,35,31,4,31,4,12,0,31,5,3,1,31,4
5,10,53,"(1,2,7,8,10)",3,8,4,3,40,32,8,32,8,12,1,32,2,1,1,32,8
5,10,53,"(1,2,7,8,10)",4,10,4,3,50,38,12,40,10,12,0,40,3,1,1,40,10
5,10,54,"(1,2,7,9,10)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,54,"(1,2,7,9,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,54,"(1,2,7,9,10)",2,7,4,3,35,27,8,27,8,12,2,27,13,6,1,27,8
5,10,54,"(1,2,7,9,10)",3,9,4,3,45,35,10,36,9,12,1,36,19,6,1,36,9
5,10,54,"(1,2,7,9,10)",4,10,4,3,50,40,10,40,10,12,0,40,2,1,1,40,10
5,10,55,"(1,2,8,9,10)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,55,"(1,2,8,9,10)",1,2,4,3,10,6,4,6,4,12,0,6,0,1,1,6,4
5,10,55,"(1,2,8,9,10)",2,8,4,3,40,32,8,32,8,12,1,32,2,1,1,32,8
5,10,55,"(1,2,8,9,10)",3,9,4,3,45,39,6,39,6,12,1,39,7,3,1,39,6
5,10,55,"(1,2,8,9,10)",4,10,4,3,50,42,8,42,8,12,2,42,8,3,1,42,8
5,10,56,"(1,3,4,5,6)",0,1,4,3,5,5,0,5,0,12,0,5,1,2,0,5,0
5,10,56,"(1,3,4,5,6)",1,3,4,3,15,13,2,13,2,12,0,13,1,2,1,13,2
5,10,56,"(1,3,4,5,6)",2,4,4,3,20,18,2,18,2,12,0,18,1,1,1,18,2
5,10,56,"(1,3,4,5,6)",3,5,4,3,25,23,2,23,2,12,2,23,1,2,1,23,2
5,10,56,"(1,3,4,5,6)",4,6,4,3,30,28,2,28,2,12,1,28,1,3,1,28,2
5,10,57,"(1,3,4,5,7)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,57,"(1,3,4,5,7)",1,3,4,3,15,13,2,13,2,12,0,13,2,3,1,13,2
5,10,57,"(1,3,4,5,7)",2,4,4,3,20,16,4,16,4,12,5,16,5,3,1,16,4
5,10,57,"(1,3,4,5,7)",3,5,4,3,25,23,2,23,2,12,4,23,1,1,1,23,2
5,10,57,"(1,3,4,5,7)",4,7,4,3,35,31,4,31,4,12,2,31,1,1,1,31,4
5,10,58,"(1,3,4,5,8)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,58,"(1,3,4,5,8)",1,3,4,3,15,11,4,11,4,12,5,11,7,6,1,11,4
5,10,58,"(1,3,4,5,8)",2,4,4,3,20,16,4,16,4,12,0,16,2,3,1,16,4
5,10,58,"(1,3,4,5,8)",3,5,4,3,25,21,4,21,4,12,4,21,3,2,1,21,4
5,10,58,"(1,3,4,5,8)",4,8,4,3,40,34,6,34,6,12,1,34,2,3,1,34,6
5,10,59,"(1,3,4,5,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,3,1,3,2
5,10,59,"(1,3,4,5,9)",1,3,4,3,15,13,2,13,2,12,0,13,1,3,1,13,2
5,10,59,"(1,3,4,5,9)",2,4,4,3,20,18,2,18,2,12,5,18,5,3,1,18,2
5,10,59,"(1,3,4,5,9)",3,5,4,3,25,23,2,23,2,12,4,23,1,1,1,23,2
5,10,59,"(1,3,4,5,9)",4,9,4,3,45,43,2,43,2,12,0,43,1,3,1,43,2
5,10,60,"(1,3,4,5,10)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,60,"(1,3,4,5,10)",1,3,4,3,15,11,4,11,4,12,5,11,7,6,1,11,4
5,10,60,"(1,3,4,5,10)",2,4,4,3,20,16,4,16,4,12,2,16,4,3,1,16,4
5,10,60,"(1,3,4,5,10)",3,5,4,3,25,21,4,21,4,12,4,21,5,6,1,21,4
5,10,60,"(1,3,4,5,10)",4,10,4,3,50,44,6,44,6,12,2,44,4,3,1,44,6
5,10,61,"(1,3,4,6,7)",0,1,4,3,5,5,0,5,0,12,0,5,1,2,0,5,0
5,10,61,"(1,3,4,6,7)",1,3,4,3,15,13,2,13,2,12,0,13,1,2,1,13,2
5,10,61,"(1,3,4,6,7)",2,4,4,3,20,16,4,16,4,12,0,16,4,3,1,16,4
5,10,61,"(1,3,4,6,7)",3,6,4,3,30,26,4,26,4,12,4,26,1,1,1,26,4
5,10,61,"(1,3,4,6,7)",4,7,4,3,35,31,4,31,4,12,2,31,11,6,1,31,4
5,10,62,"(1,3,4,6,8)",0,1,4,3,5,5,0,5,0,12,0,5,1,3,0,5,0
5,10,62,"(1,3,4,6,8)",1,3,4,3,15,13,2,13,2,12,0,13,1,3,1,13,2
5,10,62,"(1,3,4,6,8)",2,4,4,3,20,14,6,14,6,12,0,14,4,3,1,14,6
5,10,62,"(1,3,4,6,8)",3,6,4,3,30,24,6,24,6,12,4,24,4,3,1,24,6
5,10,62,"(1,3,4,6,8)",4,8,4,3,40,30,10,30,10,12,4,30,2,1,1,30,10
5,10,63,"(1,3,4,6,9)",0,1,4,3,5,5,0,5,0,12,0,5,1,6,0,5,0
5,10,63,"(1,3,4,6,9)",1,3,4,3,15,13,2,13,2,12,0,13,5,6,1,13,2
5,10,63,"(1,3,4,6,9)",2,4,4,3,20,18,2,18,2,12,0,18,2,3,1,18,2
5,10,63,"(1,3,4,6,9)",3,6,4,3,30,24,6,24,6,12,1,24,2,3,1,24,6
5,10,63,"(1,3,4,6,9)",4,9,4,3,45,37,8,37,8,12,4,37,3,2,1,37,8
5,10,64,"(1,3,4,6,10)",0,1,4,3,5,5,0,5,0,12,0,5,1,3,0,5,0
5,10,64,"(1,3,4,6,10)",1,3,4,3,15,13,2,13,2,12,0,13,1,3,1,13,2
5,10,64,"(1,3,4,6,10)",2,4,4,3,20,16,4,16,4,12,0,16,1,1,1,16,4
5,10,64,"(1,3,4,6,10)",3,6,4,3,30,26,4,26,4,12,0,26,2,3,1,26,4
5,10,64,"(1,3,4,6,10)",4,10,4,3,50,44,6,44,6,12,5,44,7,3,1,44,6
5,10,65,"(1,3,4,7,8)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,65,"(1,3,4,7,8)",1,3,4,3,15,13,2,13,2,12,0,13,5,6,1,13,2
5,10,65,"(1,3,4,7,8)",2,4,4,3,20,14,6,14,6,12,0,14,1,1,1,14,6
5,10,65,"(1,3,4,7,8)",3,7,4,3,35,27,8,27,8,12,4,27,13,6,1,27,8
5,10,65,"(1,3,4,7,8)",4,8,4,3,40,30,10,30,10,12,4,30,4,3,1,30,10
5,10,66,"(1,3,4,7,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,3,1,3,2
5,10,66,"(1,3,4,7,9)",1,3,4,3,15,11,4,11,4,12,5,11,4,3,1,11,4
5,10,66,"(1,3,4,7,9)",2,4,4,3,20,18,2,18,2,12,0,18,1,1,1,18,2
5,10,66,"(1,3,4,7,9)",3,7,4,3,35,29,6,29,6,12,4,29,2,1,1,29,6
5,10,66,"(1,3,4,7,9)",4,9,4,3,45,37,8,37,8,12,4,37,4,3,1,37,8
5,10,67,"(1,3,4,7,10)",0,1,4,3,5,3,2,3,2,12,0,3,1,6,1,3,2
5,10,67,"(1,3,4,7,10)",1,3,4,3,15,13,2,13,2,12,0,13,5,6,1,13,2
5,10,67,"(1,3,4,7,10)",2,4,4,3,20,16,4,16,4,12,0,16,2,3,1,16,4
5,10,67,"(1,3,4,7,10)",3,7,4,3,35,31,4,31,4,12,4,31,3,2,1,31,4
5,10,67,"(1,3,4,7,10)",4,10,4,3,50,46,4,46,4,12,1,46,4,3,1,46,4
5,10,68,"(1,3,4,8,9)",0,1,4,3,5,3,2,3,2,12,0,3,1,2,1,3,2
5,10,68,"(1,3,4,8,9)",1,3,4,3,15,13,2,13,2,12,0,13,1,2,1,13,2
5,10,68,"(1,3,4,8,9)",2,4,4,3,20,16,4,16,4,12,0,16,1,1,1,16,4
5,10,68,"(1,3,4,8,9)",3,8,4,3,40,32,8,32,8,12,4,32,4,3,1,32,8
5,10,68,"(1,3,4,8,9)",4,9,4,3,45,35,10,35,10,12,4,35,11,6,1,35,10
5,10,69,"(1,3,4,8,10)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,69,"(1,3,4,8,10)",1,3,4,3,15,11,4,11,4,12,1,11,1,3,1,11,4
5,10,69,"(1,3,4,8,10)",2,4,4,3,20,14,6,14,6,12,0,14,4,3,1,14,6
5,10,69,"(1,3,4,8,10)",3,8,4,3,40,32,8,32,8,12,0,32,4,3,1,32,8
5,10,69,"(1,3,4,8,10)",4,10,4,3,50,40,10,40,10,12,5,40,10,3,1,40,10
5,10,70,"(1,3,4,9,10)",0,1,4,3,5,3,2,3,2,12,0,3,1,2,1,3,2
5,10,70,"(1,3,4,9,10)",1,3,4,3,15,13,2,13,2,12,0,13,1,2,1,13,2
5,10,70,"(1,3,4,9,10)",2,4,4,3,20,16,4,16,4,12,2,16,5,3,1,16,4
5,10,70,"(1,3,4,9,10)",3,9,4,3,45,41,4,41,4,12,4,41,7,6,1,41,4
5,10,70,"(1,3,4,9,10)",4,10,4,3,50,44,6,44,6,12,5,44,8,3,1,44,6
5,10,71,"(1,3,5,6,7)",0,1,4,3,5,5,0,5,0,12,0,5,1,3,0,5,0
5,10,71,"(1,3,5,6,7)",1,3,4,3,15,15,0,15,0,12,0,15,0,1,0,15,0
5,10,71,"(1,3,5,6,7)",2,5,4,3,25,21,4,21,4,12,0,21,4,3,1,21,4
5,10,71,"(1,3,5,6,7)",3,6,4,3,30,26,4,26,4,12,4,26,1,1,1,26,4
5,10,71,"(1,3,5,6,7)",4,7,4,3,35,29,6,29,6,12,2,29,2,1,1,29,6
5,10,72,"(1,3,5,6,8)",0,1,4,3,5,5,0,5,0,12,1,5,1,2,0,5,0
5,10,72,"(1,3,5,6,8)",1,3,4,3,15,11,4,11,4,12,4,11,5,6,1,11,4
5,10,72,"(1,3,5,6,8)",2,5,4,3,25,21,4,21,4,12,5,21,3,2,1,21,4
5,10,72,"(1,3,5,6,8)",3,6,4,3,30,24,6,24,6,12,4,24,4,3,1,24,6
5,10,72,"(1,3,5,6,8)",4,8,4,3,40,34,6,34,6,12,4,34,2,1,1,34,6
5,10,73,"(1,3,5,6,9)",0,1,4,3,5,5,0,5,0,12,0,5,0,1,0,5,0
5,10,73,"(1,3,5,6,9)",1,3,4,3,15,13,2,13,2,12,0,13,2,3,1,13,2
5,10,73,"(1,3,5,6,9)",2,5,4,3,25,21,4,21,4,12,0,21,2,3,1,21,4
5,10,73,"(1,3,5,6,9)",3,6,4,3,30,24,6,24,6,12,1,24,2,3,1,24,6
5,10,73,"(1,3,5,6,9)",4,9,4,3,45,37,8,37,8,12,5,37,2,1,1,37,8
5,10,74,"(1,3,5,6,10)",0,1,4,3,5,5,0,5,0,12,1,5,1,2,0,5,0
5,10,74,"(1,3,5,6,10)",1,3,4,3,15,11,4,11,4,12,4,11,5,6,1,11,4
5,10,74,"(1,3,5,6,10)",2,5,4,3,25,17,8,17,8,12,5,17,3,2,1,17,8
5,10,74,"(1,3,5,6,10)",3,6,4,3,30,22,8,22,8,12,4,22,4,3,1,22,8
5,10,74,"(1,3,5,6,10)",4,10,4,3,50,38,12,38,12,12,5,38,8,3,1,38,12
5,10,75,"(1,3,5,7,8)",0,1,4,3,5,3,2,3,2,12,0,3,0,1,1,3,2
5,10,75,"(1,3,5,7,8)",1,3,4,3,15,13,2,13,2,12,0,13,2,3,1,13,2
5,10,75,"(1,3,5,7,8)",2,5,4,3,25,21,4,21,4,12,2,21,4,3,1,21,4
5,10,75,"(1,3,5,7,8)",3,7,4,3,35,29,6,29,6,12,0,29,1,1,1,29,6
5,10,75,"(1,3,5,7,8)",4,8,4,3,40,34,6,34,6,12,4,34,4,3,1,34,6
5,10,76,"(1,3,5,7,9)",0,1,4,3,5,2,3,2,3,12,0,2,1,3,1,2,3
5,10,76,"(1,3,5,7,9)",1,3,4,3,15,12,3,12,3,12,4,12,1,1,1,12,3
5,10,76,"(1,3,5,7,9)",2,5,4,3,25,20,5,22,3,12,0,22,2,1,1,22,3
